"token_id","from_address","to_address","name","image","description","zone","size","type","poi","xlsx_size"
"5030876","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7D2d364E47cc3BfB78B150c680db0514D68aB115","Entertainment","ENT_876.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome, Ferry Port","105244"
"5000420","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7d5CB1fe25d4a05d8259B8acAac3eaE22D6f41c1","Business","BUS_420.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","144204"
"5071282","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7d5CB1fe25d4a05d8259B8acAac3eaE22D6f41c1","The Hub","HUB_1282.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Ski Resort","240504"
"5000624","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","Business","BUS_624.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Airport, Ferry Port","221218"
"5060062","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","High Culture 3","HS3_62.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","33719.7"
"5060033","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","High Culture 3","HS3_33.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","27535.1"
"5060035","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","High Culture 3","HS3_35.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","27698.2"
"5060229","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","High Culture 3","HS3_229.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","106739"
"5060361","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","High Culture 3","HS3_361.jpg","The High Culture Zone is constructed of three floating islands which will slowly rotate and reside above The Hub; therefore expect awe-inspiring panoramic views. This Zone will showcase: exclusive art, fashion, music and theatrical events. It is a sophisticated cultural zone where users can explore sculpture gardens, open-air theatres and view exclusive art galleries.","HS3","Small","Estate","Sky view","212128"
"5070984","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_984.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","141483"
"5070893","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_893.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","121388"
"5070915","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_915.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","126173"
"5071076","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_1076.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","166538"
"5071194","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_1194.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","210649"
"4071488","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","The Hub","HUB_1488.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","Central Business District","386864"
"5080036","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","Kolland","KOL_36.jpg","Kolland is an exclusive media-centric zone which is adjacent to Founderland. This island will be split into two notable areas: the first, a city zone full of sophisticated high tech where the discerning influencers can network, research, endorse and, of course, communicate with their communities. The second area surrounding the glamorous city hub is the luxurious residential area known as Kolland Drive. Here, Key Opinion Leaders and their guests will be able to relax in chic sci-fi surroundings.","KOL","Small","Estate","Beach","21902.2"
"5090377","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x7E0f2BEe798859345B38dE3a276Fd4A66479Ba1D","Underworld 1","UW1_377.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW1","Small","Estate","Underworld Elevator","43854.8"
"4071450","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x802650d1c7F5fDB5413CefCdabe1395c9fF8dA20","The Hub","HUB_1450.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","","342697"
"5070900","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x805CFb6890F8D53Ea506acfA2B3A519cd572Db07","The Hub","HUB_900.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","123317"
"5031021","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x8161aCA714A7c1297908Ba831C47b06B093841Bb","Entertainment","ENT_1021.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome, Ferry Port","141693"
"5080029","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x82Ba7508f7F1995AB1623258D66Cb4E2B2b8F467","Kolland","KOL_29.jpg","Kolland is an exclusive media-centric zone which is adjacent to Founderland. This island will be split into two notable areas: the first, a city zone full of sophisticated high tech where the discerning influencers can network, research, endorse and, of course, communicate with their communities. The second area surrounding the glamorous city hub is the luxurious residential area known as Kolland Drive. Here, Key Opinion Leaders and their guests will be able to relax in chic sci-fi surroundings.","KOL","Small","Estate","Beach","21839.7"
"5070483","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x867f8532bb527a3dEaCAb545F16cb46aDA9FF01D","The Hub","HUB_483.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Central Business District","55075.3"
"5000470","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x8A7a6648A5C280DE659E34918a219dB4E2880F0c","Business","BUS_470.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake, Business Quarter","163618"
